age,salaire_mensuel,statut_retraite,statut_salarie,depense_totale
51,3886.73,False,True,3109.13
44,3585.89,False,True,2972.32
22,697.7,False,False,649.3
37,866.39,False,True,746.96
62,1662.26,True,False,1345.55
83,1095.85,True,False,904.69
26,545.35,False,True,408.37
44,1094.4,False,True,1006.67
21,2783.58,False,True,2266.38
71,4583.09,False,True,3516.32
83,1602.83,True,False,1375.04
73,2026.68,True,False,1666.47
38,2561.78,False,True,2099.49
52,5441.4,False,True,4886.43
47,2574.59,False,True,1993.61
80,1693.36,True,False,1602.75
27,3337.93,False,True,2705.61
77,1910.64,False,True,1699.7
66,2472.34,False,True,2060.64
19,773.44,False,False,685.45
27,1718.98,False,True,1372.04
21,799.92,False,False,762.52
26,2972.47,False,True,2486.35
41,2218.18,False,True,1875.65
32,2940.81,False,True,2379.52
30,2022.16,False,True,1750.68
57,2131.77,False,True,1840.77
68,1288.71,True,False,995.63
51,1383.19,False,True,1137.64
57,4285.28,False,True,3704.93
66,3356.42,False,True,2836.43
81,1268.57,True,False,1102.2
77,1978.82,True,False,1623.5
20,1669.17,False,True,1376.03
78,1983.33,True,False,1912.61
61,3209.05,False,True,2729.05
57,2482.3,False,True,2104.13
64,1340.19,True,False,1037.15
64,2389.52,True,False,2002.34
31,2579.81,False,True,2212.4
76,2822.49,False,True,2156.07
48,885.72,False,True,750.57
72,3562.84,False,True,2771.97
50,3834.74,False,True,3074.15
71,1622.85,False,True,1358.44
62,3015.58,False,True,2620.81
30,2828.71,False,True,2256.35
80,1860.96,True,False,1496.18
74,1334.87,True,False,1150.44
26,1990.1,False,True,1608.54
82,1871.53,True,False,1511.66
39,1613.83,False,True,1509.97
34,2948.37,False,True,2542.21
19,672.56,False,True,570.68
67,2128.39,True,False,1643.51
33,3667.86,False,True,3082.66
30,2586.34,False,True,2042.31
55,2623.94,False,True,2305.78
77,1036.91,True,False,890.87
45,3562.1,False,True,2820.14
67,1213.53,True,False,998.11
22,1144.97,False,False,1034.74
81,1504.85,True,False,1291.35
80,1883.0,True,False,1522.13
26,4794.01,False,True,3985.09
42,2584.62,False,True,2262.72
33,3053.61,False,True,2470.31
22,862.38,False,False,789.31
73,1170.54,False,True,1110.03
33,2549.98,False,True,2171.17
56,3447.45,False,True,2861.43
70,2185.09,True,False,1725.93
69,1769.06,True,False,1367.0
29,2747.7,False,True,2408.98
63,2733.39,True,False,2316.7
24,1050.05,False,False,960.56
27,2481.91,False,True,2037.04
66,1784.24,True,False,1442.76
77,2124.28,True,False,1725.82
41,2760.2,False,True,2083.72
48,1769.09,False,True,1473.02
37,1840.35,False,True,1377.83
27,2049.76,False,True,1663.45
24,746.33,False,False,676.67
52,1829.79,False,True,1671.01
42,3687.61,False,True,3246.52
43,3382.7,False,True,2882.36
73,2428.52,False,True,1993.24
80,2270.69,True,False,2031.19
41,3365.2,False,True,2764.88
46,2084.73,False,True,1773.1
39,3034.34,False,True,2422.4
72,1728.25,True,False,1332.33
65,1417.6,True,False,1287.07
38,3513.14,False,True,3005.56
22,3730.21,False,True,3035.32
73,3746.85,False,True,2973.77
25,1435.14,False,True,1233.99
62,2223.95,True,False,1988.6
46,2424.67,False,True,2177.48
25,791.9,False,False,684.55
71,2361.84,True,False,1997.55
84,1567.41,True,False,1294.43
18,1401.68,False,False,1191.69
29,2103.5,False,True,1743.3
43,2462.19,False,True,2176.49
65,1783.84,True,False,1442.4
20,1098.97,False,False,1032.47
49,3654.69,False,True,2882.99
65,2669.11,False,True,2106.6
22,918.0,False,False,787.78
39,2792.5,False,True,2523.47
31,2408.73,False,True,2123.72
26,3279.96,False,True,2754.62
48,1471.88,False,True,1268.87
61,1674.77,True,False,1402.08
71,1672.58,True,False,1537.28
68,1421.23,False,True,1207.93
44,2650.3,False,True,2037.49
31,3722.64,False,True,3101.64
23,3455.18,False,True,2400.52
50,2537.89,False,True,2134.71
23,1328.62,False,False,1292.81
54,2805.47,False,True,2444.46
19,1030.82,False,False,949.39
27,2207.31,False,True,1908.14
28,2935.52,False,True,2356.27
37,2144.08,False,True,1921.41
36,804.9,False,True,671.19
65,2180.74,True,False,1988.12
65,2867.63,False,True,2102.24
40,3278.88,False,True,2924.53
26,2108.63,False,True,1677.68
69,2725.65,False,True,2298.21
36,3007.96,False,True,2557.22
40,3744.72,False,True,3131.98
70,1942.09,True,False,1637.55
19,688.44,False,False,639.2
83,1494.36,True,False,1364.01
58,3137.37,False,True,2442.41
82,2602.07,True,False,2396.06
22,518.7,False,False,465.28
84,2565.61,True,False,2179.4
76,2614.04,False,True,2223.05
57,4112.1,False,True,3580.39
38,2594.33,False,True,1928.27
44,958.84,False,True,828.83
20,893.36,False,False,851.07
82,2526.53,True,False,2226.87
71,2060.41,False,True,1774.86
44,2607.43,False,True,2100.23
43,2850.59,False,True,2174.68
52,1324.0,False,True,1092.42
56,1990.43,False,True,1730.96
84,2066.03,False,True,1770.55
66,2225.33,True,False,1910.54
71,1719.65,True,False,1475.69
50,2934.95,False,True,2402.41
68,1156.75,True,False,1015.46
20,738.42,False,False,716.14
60,550.96,True,False,512.98
34,1820.4,False,True,1578.75
71,1473.01,False,True,1288.83
63,2164.45,False,True,1862.08
65,1378.55,True,False,1232.84
80,1916.96,True,False,1600.64
39,2154.64,False,True,1828.79
32,1663.38,False,True,1352.63
64,1416.97,True,False,1133.24
47,2538.76,False,True,2396.78
28,2025.2,False,True,1850.6
64,1407.15,True,False,1208.61
58,3905.9,False,True,3261.33
20,1533.22,False,False,1459.23
71,1080.72,True,False,894.73
36,1889.9,False,True,1604.48
55,3060.56,False,True,2634.22
45,1780.04,False,True,1282.99
25,3883.75,False,True,3508.47
34,4157.48,False,True,3436.53
52,2741.6,False,True,2139.5
24,847.31,False,False,821.83
46,3940.68,False,True,3286.95
29,2315.95,False,True,1861.45
54,2994.48,False,True,2755.86
77,1907.87,True,False,1661.47
35,3689.24,False,True,3050.13
26,2686.44,False,True,2331.9
70,1540.66,True,False,1231.44
48,1799.95,False,True,1373.88
43,2272.55,False,True,2091.34
62,1660.21,True,False,1419.19
52,2738.1,False,True,2367.3
41,1892.31,False,True,1438.19
38,3130.48,False,True,2568.07
54,3476.41,False,True,2949.87
62,1342.16,True,False,1113.2
80,1763.36,True,False,1382.43
54,1816.89,False,True,1593.93
28,1916.99,False,True,1594.92
56,1549.16,False,True,1373.55
66,1141.33,True,False,976.47
73,3304.1,False,True,2807.66
47,2737.55,False,True,2328.27
29,2333.93,False,True,1940.1
62,2383.86,True,False,1855.07
61,2259.32,True,False,2046.78
18,540.77,False,False,475.23
35,1761.01,False,True,1467.82
79,2226.62,True,False,1783.55
84,2766.8,False,True,2273.19
61,1809.46,True,False,1659.85
47,1181.54,False,True,953.37
49,3180.54,False,True,2665.64
33,3968.14,False,True,3168.95
74,1993.56,True,False,1689.87
84,1235.14,True,False,1027.8
53,2394.07,False,True,1925.58
62,1993.89,True,False,1590.92
53,2659.13,False,True,2164.29
22,3651.43,False,True,3335.47
78,1786.71,True,False,1502.12
68,1763.71,True,False,1634.79
68,1688.43,False,True,1471.6
59,1898.42,False,True,1592.08
55,5408.14,False,True,4307.92
82,1167.48,True,False,1020.15
56,4820.51,False,True,4134.87
41,1774.53,False,True,1521.06
69,2044.14,True,False,1641.15
48,3181.42,False,True,2563.4
39,2320.21,False,True,2054.08
51,2145.17,False,True,1784.7
60,1551.97,True,False,1270.91
22,2099.99,False,True,1720.42
18,2757.67,False,True,2331.57
55,3371.65,False,True,2878.63
51,3400.84,False,True,3015.02
45,1917.4,False,True,1620.57
43,2574.33,False,True,2078.19
44,2836.0,False,True,2235.42
48,2950.48,False,True,2297.46
77,2167.35,True,False,1900.26
62,2027.42,True,False,1723.63
33,2046.78,False,True,1817.1
23,768.0,False,False,728.31
26,2665.42,False,True,2163.75
53,1798.84,False,True,1522.98
29,2719.52,False,True,2367.86
48,1024.89,False,True,990.6
39,2936.43,False,True,2594.93
56,2752.59,False,True,2347.64
82,3491.23,False,True,3265.57
57,1143.98,False,True,987.42
38,3269.85,False,True,2742.17
48,2868.87,False,True,2369.49
40,1520.77,False,True,1198.79
26,3162.31,False,True,2442.7
43,2445.52,False,True,1940.99
76,2020.69,True,False,1629.9
77,1048.63,True,False,947.22
49,1974.49,False,True,1787.74
55,2248.63,False,True,1840.31
49,1269.41,False,True,1115.97
50,3651.53,False,True,3257.72
56,2402.51,False,True,2002.04
23,3339.17,False,True,2841.42
52,4871.41,False,True,3964.16
76,2513.06,True,False,2277.42
20,1351.95,False,False,1248.33
25,4683.2,False,True,3730.05
23,1318.92,False,False,1130.04
63,2855.73,True,False,2260.82
55,3192.21,False,True,2630.67
56,2531.22,False,True,1764.1
84,2976.55,False,True,2427.15
78,2260.6,True,False,2016.7
35,2814.78,False,True,2348.95
24,1038.31,False,False,1015.32
53,3122.29,False,True,2731.96
33,3514.38,False,True,3082.99
21,3860.49,False,True,3384.76
36,3399.43,False,True,2936.26
45,2329.84,False,True,1998.02
30,500.0,False,True,467.9
55,3007.39,False,True,2642.52
19,3444.1,False,True,2896.85
37,4199.51,False,True,3215.64
59,2572.02,False,True,1914.65
57,2576.81,False,True,2166.81
72,1352.4,True,False,1011.72
34,3482.6,False,True,2883.55
59,2377.13,False,True,1913.98
58,1592.6,False,True,1313.16
77,1947.29,True,False,1683.66
35,2793.48,False,True,2206.72
27,3125.12,False,True,2561.35
46,747.47,False,True,643.76
67,2866.56,False,True,2460.09
30,2344.9,False,True,2180.44
22,500.0,False,False,431.46
82,2106.85,True,False,1770.24
21,820.44,False,False,753.64
56,2177.25,False,True,1797.02
29,762.99,False,True,597.35
84,2157.28,True,False,1701.86
41,3922.28,False,True,3542.52
46,1273.39,False,True,1094.29
42,4310.43,False,True,3516.96
66,1185.54,True,False,1023.64
19,2189.09,False,True,1857.39
19,2306.08,False,True,1772.38
43,2198.43,False,True,1840.37
44,3670.64,False,True,3144.71
81,2963.07,False,True,2555.02
45,3745.73,False,True,3142.0
25,2088.2,False,True,1829.59
46,2429.65,False,True,2019.49
40,1818.56,False,True,1546.66
29,1677.01,False,True,1318.25
19,684.16,False,False,592.56
41,2356.11,False,True,1890.91
18,3374.95,False,True,2697.44
21,947.28,False,False,823.9
69,1174.69,True,False,1050.57
39,2423.48,False,True,2119.24
71,3268.39,False,True,2578.45
22,828.06,False,False,757.03
19,557.05,False,False,521.61
50,1229.71,False,True,1054.47
77,1887.91,True,False,1664.73
50,2033.36,False,True,1772.3
26,2257.7,False,True,1780.9
20,1482.98,False,True,1193.03
26,3703.64,False,True,3051.85
74,1593.59,True,False,1357.82
79,1926.08,True,False,1582.75
36,1325.3,False,True,1148.61
81,2289.5,True,False,1838.47
30,1457.33,False,True,1240.45
31,1968.08,False,True,1580.91
38,3360.58,False,True,2753.4
42,1988.83,False,True,1664.96
41,3321.9,False,True,2771.02
52,2015.06,False,True,1794.9
82,1029.9,True,False,789.33
42,1872.67,False,True,1749.14
22,862.32,False,True,712.52
54,3110.15,False,True,2738.84
43,2759.93,False,True,2390.4
79,1163.67,True,False,1009.02
80,3115.54,False,True,2835.69
81,2355.26,True,False,1821.96
72,1047.27,True,False,820.53
73,2196.11,False,True,2005.09
78,2119.23,True,False,1892.0
76,1067.01,True,False,825.86
20,2801.0,False,True,2360.11
32,2977.75,False,True,2477.43
53,2865.99,False,True,2587.71
69,2475.73,True,False,2161.4
77,1145.25,True,False,880.1
44,4140.1,False,True,3651.44
20,590.62,False,False,538.24
61,2792.39,True,False,2312.67
23,680.95,False,False,614.4
82,2081.73,True,False,1790.36
76,2436.08,True,False,1953.72
84,2015.13,True,False,1681.58
24,1237.9,False,False,1085.62
50,2749.82,False,True,2405.37
67,1396.75,True,False,1199.62
59,3582.29,False,True,3112.23
47,3729.79,False,True,3111.37
27,2257.64,False,True,1715.93
37,3918.07,False,True,3272.18
35,2579.23,False,True,2138.06
21,631.43,False,False,616.33
28,3976.76,False,True,3538.22
67,1478.47,True,False,1295.64
65,1263.36,True,False,1048.13
35,2653.29,False,True,2225.21
18,1189.84,False,False,1094.33
61,4052.36,False,True,3486.72
28,3286.37,False,True,2494.15
71,701.96,False,True,548.13
83,2411.46,True,False,1896.84
28,4187.11,False,True,3397.6
26,2562.27,False,True,2282.24
65,2769.29,False,True,2263.8
34,1954.76,False,True,1524.68
77,1473.65,True,False,1232.03
29,3035.12,False,True,2510.57
43,500.0,False,True,417.99
35,4882.33,False,True,3948.62
64,2362.94,False,True,1930.71
79,3337.93,False,True,2700.46
28,3911.2,False,True,3223.68
23,2187.57,False,True,1789.15
70,3174.17,False,True,2587.28
19,551.0,False,False,504.9
57,2898.43,False,True,2522.51
66,4239.51,False,True,3239.04
40,1370.23,False,True,1221.52
36,1811.61,False,True,1599.74
75,4061.92,False,True,3369.62
80,3140.02,False,True,2534.28
49,4161.33,False,True,3599.1
64,2671.16,True,False,2266.9
30,4188.26,False,True,3826.14
29,3783.1,False,True,3478.63
68,1411.63,True,False,1259.79
67,2209.26,True,False,1901.27
71,1043.4,True,False,843.74
53,3048.43,False,True,2558.58
18,500.0,False,False,446.0
73,500.0,False,True,458.8
27,2008.03,False,True,1581.56
52,2462.74,False,True,2059.51
40,3222.38,False,True,2867.42
60,2369.62,False,True,2050.38
84,1610.69,True,False,1346.55
46,500.0,False,True,416.97
67,2534.73,False,True,2210.57
68,3181.67,False,True,2457.41
26,1694.55,False,True,1523.7
21,3686.61,False,True,3061.3
71,1798.0,False,True,1630.84
41,2926.13,False,True,2332.09
44,3065.22,False,True,2554.06
37,1475.34,False,True,1166.51
74,2033.19,True,False,1498.75
51,3658.85,False,True,3391.95
36,1410.34,False,True,1185.94
20,2361.92,False,True,1904.47
42,2836.61,False,True,2462.5
71,3505.77,False,True,2990.04
68,3594.08,False,True,3112.68
44,3046.21,False,True,2481.31
26,2222.85,False,True,1772.05
77,1873.71,True,False,1556.72
57,2066.17,False,True,1633.99
84,2097.95,True,False,1799.1
24,1808.56,False,True,1681.39
53,2517.78,False,True,2167.3
77,2755.76,False,True,2318.58
77,2070.22,True,False,1864.0
46,2676.96,False,True,2637.64
82,1535.72,True,False,1301.99
48,2776.37,False,True,2391.65
77,1660.35,True,False,1421.47
43,3917.49,False,True,3136.97
58,4275.55,False,True,3740.71
62,1396.56,True,False,1275.38
70,2596.22,False,True,2353.35
54,1717.52,False,True,1279.29
68,911.46,True,False,776.79
28,2204.93,False,True,1769.11
39,1766.16,False,True,1536.15
53,3801.59,False,True,3156.58
37,1452.68,False,True,1238.45
27,3289.47,False,True,2755.79
63,3718.36,False,True,3506.59
37,3817.75,False,True,3174.2
79,1813.18,False,True,1421.08
37,2052.96,False,True,1761.95
29,3013.82,False,True,2619.24
22,1196.54,False,False,1138.67
60,1085.43,True,False,945.39
56,2676.32,False,True,2435.26
42,1934.89,False,True,1685.57
71,2358.36,False,True,1864.95
61,1361.16,True,False,1163.39
59,3470.38,False,True,2818.88
40,2071.12,False,True,1692.39
52,2611.6,False,True,2118.54
77,2013.79,True,False,1728.84
82,1858.8,False,True,1586.02
55,2964.93,False,True,2183.63
72,4663.39,False,True,4040.5
44,2399.04,False,True,2125.9
43,1876.85,False,True,1656.18
32,3293.41,False,True,2815.78
25,869.52,False,False,708.39
70,3144.75,False,True,2611.9
61,3045.57,False,True,2538.45
44,2307.24,False,True,2005.71
35,4069.69,False,True,3395.03
19,2372.8,False,True,2190.21
74,1952.56,True,False,1550.55
68,3453.44,False,True,2825.5
37,1835.35,False,True,1647.09
40,3434.62,False,True,2712.33
32,3983.73,False,True,3060.02
60,1808.12,True,False,1511.25
24,958.41,False,False,939.19
45,2454.09,False,True,2074.16
55,1460.18,False,True,1101.87
67,2443.53,True,False,2123.81
70,1999.43,True,False,1723.47
84,2061.92,True,False,1811.42
49,2605.0,False,True,2181.37
54,2448.86,False,True,2034.84
24,2902.84,False,True,2395.34
63,1382.43,False,True,1190.99
57,1562.84,False,True,1443.62
37,1247.28,False,True,1063.04
39,2870.15,False,True,2535.71
70,1635.8,True,False,1396.89
36,2764.73,False,True,2469.58
24,4645.55,False,True,4031.94
52,2505.73,False,True,2032.54
78,500.0,False,True,442.4
75,2173.59,True,False,1784.04
58,2979.57,False,True,2512.48
50,3720.17,False,True,3160.72
57,2367.79,False,True,2073.77
43,2482.02,False,True,1956.08
76,1009.96,True,False,874.16
78,1886.61,True,False,1393.94
38,583.39,False,True,540.13
27,2304.79,False,True,2049.37
53,2604.85,False,True,2274.03
75,1662.71,True,False,1453.28
82,3837.82,False,True,2788.88
28,3586.55,False,True,3127.17
21,2335.59,False,True,2040.48
51,1605.67,False,True,1264.9
46,2883.26,False,True,2459.35
50,2312.22,False,True,1954.62
64,2162.61,True,False,1928.83
63,2144.19,True,False,1913.78
35,1337.85,False,True,972.14
51,2493.9,False,True,1982.04
77,2219.99,True,False,1928.18
48,3695.13,False,True,3248.08
82,1594.81,True,False,1274.65
47,1775.31,False,True,1658.1
28,1109.1,False,True,973.25
38,2178.84,False,True,1968.81
24,1211.83,False,False,1082.21
82,2212.08,True,False,1973.96
54,4572.17,False,True,3994.53
67,2630.46,False,True,2122.94
42,2626.25,False,True,2008.56
49,1681.14,False,True,1259.87
32,3107.48,False,True,2908.55
41,2064.39,False,True,1638.95
68,1628.59,True,False,1504.15
70,2126.28,True,False,1744.07
73,1970.85,True,False,1783.97
53,2022.76,False,True,1642.02
34,981.37,False,True,827.81
59,2885.32,False,True,2572.1
63,1833.56,True,False,1458.31
49,1434.25,False,True,1195.02
56,2698.43,False,True,2134.43
20,2844.32,False,True,2392.0
39,500.0,False,True,439.38
54,2641.48,False,True,2242.48
47,3448.31,False,True,2885.49
37,2675.78,False,True,2169.84
57,2521.74,False,True,2297.75
80,1415.09,True,False,1233.42
25,921.84,False,False,799.69
51,3624.95,False,True,2836.97
24,735.13,False,False,717.26
68,2212.05,True,False,1815.21
76,1116.16,True,False,948.4
77,3059.88,False,True,2866.86
20,2306.14,False,True,1981.72
22,1412.77,False,False,1337.65
48,1645.15,False,True,1471.97
19,611.16,False,False,567.04
45,2949.49,False,True,2661.88
47,1963.1,False,True,1498.18
30,3266.74,False,True,2637.23
51,3865.7,False,True,3399.84
22,901.54,False,False,843.29
77,1935.17,True,False,1492.18
20,1341.4,False,True,1077.15
41,3730.66,False,True,3005.33
28,2371.88,False,True,1992.0
60,1638.16,True,False,1424.06
78,1407.64,True,False,1250.9
80,3771.8,False,True,2809.82
82,1503.82,False,True,1287.47
60,1191.58,True,False,1053.74
58,1830.82,False,True,1669.99
61,1476.03,False,True,1159.72
43,3725.73,False,True,2713.57
55,500.0,False,True,418.3
31,1252.12,False,True,1039.91
66,1976.3,True,False,1728.7
34,2841.87,False,True,2514.54
66,2488.07,True,False,2117.31
84,1867.05,True,False,1558.78
76,2472.94,False,True,2111.55
78,2640.02,True,False,2170.86
18,963.66,False,False,854.33
44,2729.19,False,True,2397.89
58,3465.21,False,True,3055.15
66,1614.84,True,False,1405.97
46,3958.25,False,True,3216.64
40,537.15,False,True,436.2
63,1560.15,True,False,1377.06
65,500.0,False,True,428.64
70,2230.57,True,False,1843.62
49,1080.85,False,True,857.0
28,1787.0,False,True,1480.93
81,4413.94,False,True,3952.79
69,1584.86,False,True,1302.58
45,2308.64,False,True,1916.29
31,2224.47,False,True,1800.24
76,1197.87,True,False,953.51
60,2981.81,True,False,2479.18
55,2556.78,False,True,2247.97
65,1479.54,True,False,1215.74
33,1490.05,False,True,1237.4
67,514.79,True,False,412.03
25,1258.13,False,False,1119.13
44,2281.18,False,True,1869.26
53,3262.51,False,True,2984.27
38,2526.78,False,True,2038.65
52,1442.28,False,True,1106.17
84,1267.95,True,False,1133.79
48,2144.19,False,True,1822.47
21,1278.68,False,False,1098.86
32,4097.2,False,True,3569.84
48,3315.02,False,True,2685.95
42,4194.75,False,True,3258.38
40,2555.78,False,True,1934.74
37,4002.92,False,True,3295.06
42,2622.17,False,True,2071.9
47,4763.39,False,True,3624.38
58,1824.17,False,True,1402.06
68,500.0,True,False,404.95
32,2734.79,False,True,2046.61
18,983.76,False,False,936.52
76,772.33,True,False,663.06
39,3171.72,False,True,2639.34
33,2559.21,False,True,2220.56
67,2007.05,True,False,1514.45
52,2624.1,False,True,2218.95
38,2507.54,False,True,1830.55
30,3362.52,False,True,2732.89
18,2449.46,False,True,2094.81
64,2809.09,False,True,2685.75
19,3141.0,False,True,2625.56
67,1305.18,True,False,1078.71
62,1255.98,True,False,980.34
69,1120.02,True,False,932.73
51,2624.78,False,True,2052.66
39,3061.16,False,True,2462.6
81,2129.4,True,False,1828.42
69,1781.06,False,True,1555.72
18,2082.14,False,True,1720.64
45,2984.54,False,True,2392.43
58,3390.39,False,True,2567.72
65,2118.0,False,True,1681.46
24,1118.38,False,False,971.41
36,2175.47,False,True,1790.99
46,3608.4,False,True,3056.05
70,1594.84,True,False,1418.33
42,3233.53,False,True,2519.24
67,2007.19,True,False,1770.22
41,1760.69,False,True,1469.46
72,999.27,True,False,860.66
45,1196.91,False,True,958.54
23,1529.88,False,False,1479.78
61,2139.88,True,False,1744.13
23,500.0,False,False,432.4
36,2033.44,False,True,1692.69
82,2046.34,True,False,1731.68
39,2967.9,False,True,2565.66
34,3408.72,False,True,3103.68
61,3162.24,False,True,2791.02
29,1968.3,False,True,1713.38
49,3542.4,False,True,2809.29
68,3398.1,False,True,2921.15
23,2016.14,False,True,1650.47
28,2697.71,False,True,2380.11
80,1395.16,False,True,1235.14
58,2130.0,False,True,1800.65
75,1328.59,False,True,1123.01
53,1712.68,False,True,1414.53
66,1692.72,True,False,1688.8
60,2047.2,False,True,1703.65
57,3282.12,False,True,2667.04
37,3188.51,False,True,2709.49
34,2724.39,False,True,2342.81
65,2459.69,True,False,2213.78
57,1967.6,False,True,1422.09
63,1606.96,True,False,1363.56
26,1865.25,False,True,1657.82
40,1976.43,False,True,1762.36
65,2145.77,False,True,1977.85
40,1676.65,False,True,1393.47
45,1865.37,False,True,1499.51
42,1662.43,False,True,1346.22
47,2777.38,False,True,2342.67
40,2751.91,False,True,2372.83
49,842.43,False,True,749.74
69,2075.87,True,False,1859.21
78,2388.38,False,True,1992.79
51,2699.53,False,True,2184.99
25,3180.86,False,True,2632.87
81,2344.95,True,False,1881.25
18,1469.07,False,False,1337.92
51,3732.85,False,True,3107.55
81,2058.06,True,False,1834.82
72,1987.43,False,True,1533.19
58,1918.66,False,True,1605.32
37,3122.34,False,True,2478.95
34,500.0,False,True,389.27
73,2170.36,True,False,1980.21
41,2756.54,False,True,2135.99
49,3909.9,False,True,2867.34
54,3545.83,False,True,2824.17
26,3938.43,False,True,3816.21
58,3230.36,False,True,2821.28
40,3707.97,False,True,3246.53
54,2801.12,False,True,2438.59
76,500.0,True,False,427.01
28,2503.83,False,True,2305.84
73,1426.51,True,False,1249.9
39,3142.87,False,True,2355.75
64,2260.06,True,False,1995.23
45,2093.85,False,True,1758.4
81,1273.62,True,False,1048.56
34,3445.91,False,True,2687.16
61,1625.67,True,False,1380.03
26,4010.88,False,True,3278.16
23,1100.36,False,False,972.2
69,1756.97,False,True,1661.11
26,3822.05,False,True,3083.99
26,2949.69,False,True,2401.49
27,2854.07,False,True,2543.23
72,1939.3,True,False,1741.39
69,1867.8,False,True,1520.66
33,1329.76,False,True,1093.64
69,1613.38,True,False,1356.23
42,2397.28,False,True,2033.6
54,1689.56,False,True,1375.06
77,4497.1,False,True,3376.34
18,880.03,False,False,787.78
30,2125.35,False,True,1832.75
73,2738.64,False,True,2087.62
76,1551.62,True,False,1416.54
49,2900.76,False,True,2052.05
30,1509.99,False,True,1138.36
44,2972.45,False,True,2409.46
45,3961.42,False,True,2882.81
27,2739.08,False,True,2177.57
77,2388.42,True,False,2143.71
39,2922.46,False,True,2743.37
31,1341.75,False,True,1215.69
52,3001.87,False,True,2640.83
80,1454.37,True,False,1192.19
23,2141.93,False,True,1797.27
24,785.1,False,False,683.93
48,3574.49,False,True,2842.18
71,2236.65,True,False,2128.62
58,1023.01,False,True,890.76
83,1731.99,True,False,1383.22
78,2867.8,False,True,2356.17
59,2097.73,False,True,1691.14
75,1213.91,True,False,1077.4
79,3410.28,False,True,2628.62
74,2068.06,True,False,1729.25
67,2354.24,False,True,1985.57
59,867.55,False,True,725.87
48,1548.13,False,True,1143.45
20,977.63,False,False,911.03
84,1447.36,True,False,1267.77
83,3114.72,False,True,2748.49
77,1743.37,False,True,1466.55
26,3135.71,False,True,2558.29
22,2499.35,False,True,2031.45
74,1735.09,True,False,1501.13
52,1553.66,False,True,1280.6
68,1306.17,True,False,1099.14
20,810.75,False,False,716.49
36,3895.28,False,True,3129.02
39,2963.53,False,True,2472.64
24,998.86,False,True,816.7
27,3155.87,False,True,2597.08
39,1116.26,False,True,978.0
81,2373.12,True,False,2076.59
51,3658.45,False,True,3016.37
39,2705.11,False,True,1981.19
40,3109.77,False,True,2733.57
48,2326.16,False,True,1940.14
82,3449.68,False,True,2682.51
27,1821.18,False,True,1560.29
43,670.3,False,True,602.79
34,2026.72,False,True,1626.84
47,2332.79,False,True,1999.27
28,3095.93,False,True,2706.72
73,1814.51,True,False,1395.68
78,2640.74,False,True,2224.1
84,2348.37,True,False,1962.05
47,950.34,False,True,874.69
37,3205.52,False,True,2896.27
84,2209.26,True,False,1982.02
79,1753.99,True,False,1335.74
22,1731.24,False,True,1383.62
45,3817.11,False,True,3383.0
72,2200.21,False,True,1799.45
75,3062.29,False,True,2778.86
42,1539.25,False,True,1424.19
54,2701.7,False,True,2264.26
69,1678.49,True,False,1395.06
44,2986.16,False,True,2422.75
19,1028.12,False,True,808.87
65,1198.68,True,False,1007.85
82,1458.86,True,False,1155.99
49,2984.44,False,True,2513.64
33,2542.29,False,True,2212.16
46,1315.26,False,True,1129.68
45,1318.12,False,True,1195.5
32,1828.52,False,True,1511.92
69,1645.87,True,False,1477.66
79,1737.71,True,False,1409.45
70,2014.79,True,False,1714.4
45,1811.59,False,True,1492.94
42,3070.77,False,True,2322.93
57,2734.61,False,True,2316.11
79,1740.49,True,False,1453.09
62,993.26,True,False,860.02
30,4746.44,False,True,3319.72
53,3951.15,False,True,3109.93
80,1532.24,False,True,1273.28
70,3382.05,False,True,2952.11
84,3610.67,False,True,3065.18
27,2735.28,False,True,2450.77
83,2643.47,False,True,2194.1
42,2780.71,False,True,2299.83
63,2727.57,True,False,2182.95
35,3237.47,False,True,2743.44
71,1871.62,False,True,1582.26
43,2093.43,False,True,1810.44
82,1686.61,True,False,1360.5
53,1389.34,False,True,1117.61
26,1972.0,False,True,1906.26
80,1079.86,False,True,921.09
48,1828.04,False,True,1509.25
82,1503.05,True,False,1296.28
52,2683.03,False,True,2242.86
58,2391.26,False,True,1907.34
51,1617.54,False,True,1380.11
83,1465.66,True,False,1180.94
70,1973.68,True,False,1641.96
60,1649.86,True,False,1286.17
69,1883.3,True,False,1621.11
34,2993.25,False,True,2583.86
18,1716.75,False,True,1373.58
42,2768.64,False,True,2470.85
82,1398.41,True,False,1175.9
29,1874.03,False,True,1509.64
73,961.78,True,False,832.44
62,2473.32,False,True,2272.83
79,3490.35,False,True,2653.44
46,1634.42,False,True,1376.37
78,3355.1,False,True,2890.89
52,2109.1,False,True,1897.44
35,2127.98,False,True,1797.78
36,2504.54,False,True,2286.86
24,2559.2,False,True,2248.44
23,909.23,False,False,835.7
75,2182.89,True,False,1849.83
71,1839.96,True,False,1708.99
84,3104.18,False,True,2486.35
20,1592.03,False,False,1436.96
66,1287.08,False,True,1191.53
43,2518.91,False,True,1988.96
18,2224.99,False,True,1683.17
82,2172.75,True,False,1812.42
43,1378.1,False,True,1123.89
53,2219.65,False,True,1840.75
24,2909.17,False,True,2487.2
83,2606.79,True,False,2147.78
38,2575.73,False,True,2088.12
73,1801.48,True,False,1555.69
